"LocationID","longitude","latitude","count","avg_customer","avg_mile","time"
50,-73.99513522,40.7662377250419,140763,1.6245817437821,2.45848624993784,"201102"
68,-73.99991742,40.7484275550657,349066,1.6349286381372,2.2401540396372,"201102"
74,-73.93734561,40.8011694805865,41844,1.66881751266609,2.83858689417838,"201102"
75,-73.94575027,40.7900107514955,89564,1.64062569782502,2.64507424858202,"201102"
79,-73.98593746,40.7276201959095,493468,1.66750427585983,2.42274840516508,"201102"
87,-74.00749599,40.7068084516659,108127,1.62130642670193,4.10467986719321,"201102"
88,-74.01151503,40.7033579032362,41616,1.61615724721261,4.51985294117647,"201102"
90,-73.99697142,40.7422786290123,296109,1.60131573170691,2.04243204360556,"201102"
100,-73.9887866,40.7535127587257,255225,1.64400430992262,2.16948069350573,"201102"
103,-74.04528829,40.6898601036602,3,2.33333333333333,4.31333333333333,"201102"
104,-74.04077077,40.6987686736261,8,1.375,2.04125,"201102"
105,-74.01907273,40.688784238613,440,1.96818181818182,2.84670454545455,"201102"
107,-73.98405213,40.736824057619,385174,1.60768380004881,2.11938233110231,"201102"
113,-73.99430477,40.732579073027,270155,1.60546353019563,2.05743776720771,"201102"
114,-73.99738026,40.7283403913723,218872,1.6822754852151,2.38382145729011,"201102"
116,-73.94852173,40.8270126549254,11445,1.63311489733508,3.90109567496723,"201102"
120,-73.9301822,40.8466677483027,188,1.90425531914894,3.36526595744681,"201102"
125,-74.00748582,40.72629041,106764,1.65104342287663,2.53931203401896,"201102"
127,-73.91930824,40.8660750007278,883,1.66591166477916,4.50750849377123,"201102"
128,-73.92436982,40.8723788095736,118,1.72033898305085,3.745,"201102"
137,-73.97649472,40.7404389785964,186199,1.61090553654961,2.19441216118239,"201102"
140,-73.95473878,40.7654840878898,227028,1.57295135401801,2.49777490001233,"201102"
141,-73.95963474,40.7669482163832,330346,1.58847087599063,2.13267132037318,"201102"
142,-73.98153221,40.7736332930271,423529,1.63385506069242,2.17273648321603,"201102"
143,-73.98764555,40.775965228761,151646,1.60326681877531,2.22667165635757,"201102"
144,-73.99691854,40.7208888934453,193283,1.69796619464723,2.45460407795823,"201102"
148,-73.99089626,40.7189383593803,221437,1.70178425466385,2.7771371992937,"201102"
151,-73.96816833,40.7979619931,93025,1.63136791185165,2.59668615963451,"201102"
152,-73.95378224,40.8179751476294,13012,1.68836458653551,3.17026744543498,"201102"
153,-73.91037866,40.8759678022124,96,1.66666666666667,3.15802083333333,"201102"
158,-74.0089841,40.7350354006966,213469,1.66851392942301,2.39379525832791,"201102"
161,-73.97769793,40.7580280435263,494348,1.62059925396684,2.18102320632429,"201102"
162,-73.97235594,40.7566876521888,459902,1.60226309083239,2.24291803471174,"201102"
163,-73.97756868,40.7644214057868,373713,1.64024264609473,2.18360177462384,"201102"
164,-73.98515639,40.7485746293567,324077,1.65826639965193,2.1795252671433,"201102"
166,-73.9617636,40.8094569611253,107687,1.65873318042104,3.06261266448132,"201102"
170,-73.9784916,40.74774579,450350,1.60099700233152,2.11463548351282,"201102"
186,-73.99243754,40.74849718,407306,1.61367620413154,2.16606224803956,"201102"
194,-73.9245963,40.7910007817113,1578,1.79467680608365,3.87803548795944,"201102"
202,-73.94995171,40.7618997499551,2609,1.69145266385588,3.1156266768877,"201102"
209,-74.00366456,40.70907274,23856,1.68582327297116,3.76146839369551,"201102"
211,-74.00153757,40.7238881100417,162020,1.66676953462535,2.40965874583385,"201102"
224,-73.97659767,40.7318206360168,45062,1.58512715813768,2.37815365496427,"201102"
229,-73.9651458,40.7567289416331,280160,1.5928326670474,2.18306239291833,"201102"
230,-73.98419649,40.7598176171918,486530,1.70353935009146,2.47918833371015,"201102"
231,-74.00787971,40.7177727362652,295607,1.62623009603967,2.88086016231009,"201102"
232,-73.98302456,40.71473251,30712,1.65870018233915,2.81353900755405,"201102"
233,-73.97044257,40.7499140779022,203670,1.58366475180439,2.26189532086218,"201102"
234,-73.99045782,40.740337441757,472274,1.62347493192511,2.06517796872155,"201102"
236,-73.9570117,40.78043643719,454651,1.6085700900251,2.04471280168745,"201102"
237,-73.96563454,40.7686151838115,513564,1.59197101042908,1.79862328745784,"201102"
238,-73.9730489,40.7917049344271,224430,1.62615960433097,2.35165463618946,"201102"
239,-73.97863195,40.7839614303138,318592,1.65307352350342,2.25430437675773,"201102"
243,-73.93283149,40.8571082833144,1968,1.64786585365854,4.52701219512195,"201102"
244,-73.94139911,40.8417087711198,11360,1.64110915492958,4.83969718309859,"201102"
246,-74.00401513,40.7533090659834,204341,1.64260721049618,2.34840873833445,"201102"
249,-74.00287496,40.7345760073318,328155,1.64143773521659,2.26592028157426,"201102"
261,-74.01302277,40.7091389406719,57987,1.64376498180627,3.76712004414783,"201102"
262,-73.94651036,40.7759324031499,152452,1.5904874977042,2.55595774407682,"201102"
263,-73.95100987,40.7787658554344,224388,1.61960532648805,2.54587700768312,"201102"
4,-73.97696826,40.72375214,63997,1.63354532243699,2.66638326796569,"201103"
12,-74.01556351,40.70294583,5977,1.86347666053204,4.20059561653003,"201103"
13,-74.01607915,40.7120381570745,115828,1.58810477604724,4.04684480436509,"201103"
24,-73.96547952,40.8019704938996,44438,1.63121652639633,2.84803479004456,"201103"
41,-73.951292,40.8043339497946,39658,1.64249331786777,3.02470800342932,"201103"
42,-73.94077167,40.8182578611192,12292,1.70143182557761,3.09795476732834,"201103"
43,-73.96555357,40.7824780997479,190046,1.70449785841323,2.1885231996464,"201103"
45,-73.9981515,40.7124593117795,35260,1.69750425411231,2.87062053318208,"201103"
48,-73.98984464,40.7622527553194,501117,1.63231341183795,2.38966520792549,"201103"
50,-73.99513522,40.7662377250419,179386,1.62929660062658,2.47967176925736,"201103"
68,-73.99991742,40.7484275550657,376419,1.62837954513454,2.2842431970756,"201103"
74,-73.93734561,40.8011694805865,46210,1.62750486907596,2.9516606795066,"201103"
75,-73.94575027,40.7900107514955,102335,1.6182537743685,2.69580299995114,"201103"
79,-73.98593746,40.7276201959095,533670,1.65870856521821,2.49483388610939,"201103"
87,-74.00749599,40.7068084516659,123181,1.61566312986581,4.16304267703623,"201103"
88,-74.01151503,40.7033579032362,51554,1.61064126934864,4.48642277999767,"201103"
90,-73.99697142,40.7422786290123,330321,1.59339551527151,2.08625040490916,"201103"
100,-73.9887866,40.7535127587257,294613,1.63231765061284,2.17697603296528,"201103"
103,-74.04528829,40.6898601036602,3,1,1.65,"201103"
104,-74.04077077,40.6987686736261,5,1.8,3.084,"201103"
105,-74.01907273,40.688784238613,546,1.93956043956044,3.21322344322344,"201103"
107,-73.98405213,40.736824057619,431045,1.60030855247132,2.17475084967927,"201103"
113,-73.99430477,40.732579073027,297901,1.58876942339905,2.1290868442872,"201103"
114,-73.99738026,40.7283403913723,235072,1.67911108086033,2.45426843690444,"201103"
116,-73.94852173,40.8270126549254,13236,1.62632215170746,3.95837035358114,"201103"
120,-73.9301822,40.8466677483027,225,2.02666666666667,3.34288888888889,"201103"
125,-74.00748582,40.72629041,114137,1.63257313579295,2.60493179249498,"201103"
127,-73.91930824,40.8660750007278,1107,1.71544715447154,4.72486901535682,"201103"
128,-73.92436982,40.8723788095736,145,1.71724137931034,3.94344827586207,"201103"
137,-73.97649472,40.7404389785964,211760,1.59556573479411,2.24016641480922,"201103"
140,-73.95473878,40.7654840878898,260913,1.56114873540222,2.52136256146685,"201103"
141,-73.95963474,40.7669482163832,370410,1.57745741205691,2.1758555654545,"201103"
142,-73.98153221,40.7736332930271,444297,1.6136615822299,2.1845910055661,"201103"
143,-73.98764555,40.775965228761,169489,1.59226262471311,2.26300532777938,"201103"
144,-73.99691854,40.7208888934453,211259,1.69002977387946,2.51863428303646,"201103"
148,-73.99089626,40.7189383593803,235518,1.68793043419187,2.84780297047359,"201103"
151,-73.96816833,40.7979619931,104962,1.62042453459347,2.65468350450639,"201103"
152,-73.95378224,40.8179751476294,15505,1.72073524669461,3.25087713640761,"201103"
153,-73.91037866,40.8759678022124,119,1.68067226890756,3.80268907563025,"201103"
158,-74.0089841,40.7350354006966,226766,1.65536720672411,2.44431934240583,"201103"
161,-73.97769793,40.7580280435263,588268,1.61562927101253,2.22035369933432,"201103"
162,-73.97235594,40.7566876521888,536481,1.59013087136357,2.29300254808651,"201103"
163,-73.97756868,40.7644214057868,432388,1.6318029177498,2.23535297001767,"201103"
164,-73.98515639,40.7485746293567,370589,1.6556454724776,2.21077859839337,"201103"
166,-73.9617636,40.8094569611253,119686,1.63998295539996,3.19908844810588,"201103"
170,-73.9784916,40.74774579,519984,1.59064125050002,2.16071244499831,"201103"
186,-73.99243754,40.74849718,477706,1.60615943697588,2.19648536966251,"201103"
194,-73.9245963,40.7910007817113,1911,1.66928309785453,4.02829408686552,"201103"
202,-73.94995171,40.7618997499551,3201,1.77507029053421,3.10580443611371,"201103"
209,-74.00366456,40.70907274,28592,1.67267067711248,3.80400881365417,"201103"
211,-74.00153757,40.7238881100417,175574,1.67014478225705,2.47054415801884,"201103"
224,-73.97659767,40.7318206360168,50115,1.57260301306994,2.42792437393994,"201103"
229,-73.9651458,40.7567289416331,317854,1.58117563409616,2.21535708218239,"201103"
230,-73.98419649,40.7598176171918,572500,1.70233013100437,2.53916496069869,"201103"
231,-74.00787971,40.7177727362652,330300,1.61572812594611,2.95009936421435,"201103"
232,-73.98302456,40.71473251,33665,1.63421951581761,2.85129392544185,"201103"
233,-73.97044257,40.7499140779022,234769,1.58576302663469,2.31858754775971,"201103"
234,-73.99045782,40.740337441757,524616,1.61024063314882,2.10032526648063,"201103"
236,-73.9570117,40.78043643719,507841,1.58593536165847,2.10047597574831,"201103"
237,-73.96563454,40.7686151838115,585731,1.58073245226904,1.84782449622779,"201103"
238,-73.9730489,40.7917049344271,247370,1.61029631725755,2.41256656021345,"201103"
239,-73.97863195,40.7839614303138,359793,1.6434310839844,2.30731598446885,"201103"
243,-73.93283149,40.8571082833144,2465,1.6604462474645,4.62649898580122,"201103"
244,-73.94139911,40.8417087711198,13526,1.61163684755286,4.98138621913352,"201103"
246,-74.00401513,40.7533090659834,214755,1.63905380549929,2.38438718539731,"201103"
249,-74.00287496,40.7345760073318,355863,1.63435928995147,2.30121889603583,"201103"
261,-74.01302277,40.7091389406719,70735,1.6529440870856,3.87831921962253,"201103"
262,-73.94651036,40.7759324031499,170541,1.57165725544004,2.61479139913569,"201103"
263,-73.95100987,40.7787658554344,254702,1.60091793546969,2.60668467463938,"201103"
4,-73.97696826,40.72375214,58371,1.60101762861695,2.68974405098422,"201104"
12,-74.01556351,40.70294583,6936,1.90080738177624,4.32977797001153,"201104"
13,-74.01607915,40.7120381570745,103622,1.59472891856942,4.0399793480149,"201104"
24,-73.96547952,40.8019704938996,42348,1.62869557003873,2.83984344006801,"201104"
41,-73.951292,40.8043339497946,35416,1.66645019200361,3.10309859950305,"201104"
42,-73.94077167,40.8182578611192,10939,1.7191699424079,3.32268306060883,"201104"
43,-73.96555357,40.7824780997479,199253,1.72209201367106,2.17552282776169,"201104"
45,-73.9981515,40.7124593117795,32142,1.70396988364134,2.88196534129799,"201104"
48,-73.98984464,40.7622527553194,462122,1.6236556580297,2.42048534802498,"201104"
50,-73.99513522,40.7662377250419,150467,1.62070753055487,2.52618873241309,"201104"
68,-73.99991742,40.7484275550657,350460,1.61884665867717,2.30863739085773,"201104"
74,-73.93734561,40.8011694805865,41568,1.60330061585835,3.02013375673595,"201104"
75,-73.94575027,40.7900107514955,94585,1.59604588465401,2.72859798065232,"201104"
79,-73.98593746,40.7276201959095,505285,1.63620728895574,2.50624839447045,"201104"
87,-74.00749599,40.7068084516659,114552,1.62275647740764,4.21282683846637,"201104"
88,-74.01151503,40.7033579032362,47691,1.66176008051834,4.53204629804366,"201104"
90,-73.99697142,40.7422786290123,302334,1.57555220385402,2.11387276985056,"201104"
100,-73.9887866,40.7535127587257,256634,1.64122836412946,2.20684722211398,"201104"
103,-74.04528829,40.6898601036602,1,1,0.83,"201104"
104,-74.04077077,40.6987686736261,11,1.27272727272727,2.29363636363636,"201104"
105,-74.01907273,40.688784238613,422,1.74644549763033,3.23895734597156,"201104"
107,-73.98405213,40.736824057619,394720,1.58164775030401,2.18249792257803,"201104"
113,-73.99430477,40.732579073027,273495,1.58467979304923,2.14524269182252,"201104"
114,-73.99738026,40.7283403913723,221544,1.66597154515582,2.45976681832954,"201104"
116,-73.94852173,40.8270126549254,11814,1.60022007787371,4.07447435246318,"201104"
120,-73.9301822,40.8466677483027,228,2.24561403508772,3.65894736842105,"201104"
125,-74.00748582,40.72629041,103834,1.62441974690371,2.62901785542308,"201104"
127,-73.91930824,40.8660750007278,1076,1.84014869888476,4.70475836431227,"201104"
128,-73.92436982,40.8723788095736,146,1.95890410958904,4.11232876712329,"201104"
137,-73.97649472,40.7404389785964,188265,1.57082304198869,2.22791485406209,"201104"
140,-73.95473878,40.7654840878898,236580,1.54991546200017,2.55073607236453,"201104"
141,-73.95963474,40.7669482163832,343992,1.56050722109816,2.1945501639573,"201104"
142,-73.98153221,40.7736332930271,419699,1.61416872568198,2.20292454830724,"201104"
143,-73.98764555,40.775965228761,156644,1.57172314292281,2.2851110160619,"201104"
144,-73.99691854,40.7208888934453,203724,1.70321120731971,2.56787702970686,"201104"
148,-73.99089626,40.7189383593803,220347,1.66835491293278,2.89066154746831,"201104"
151,-73.96816833,40.7979619931,99384,1.61005795701521,2.67572245029381,"201104"
152,-73.95378224,40.8179751476294,13414,1.70180408528403,3.33825257193976,"201104"
153,-73.91037866,40.8759678022124,130,1.38461538461538,3.67746153846154,"201104"
158,-74.0089841,40.7350354006966,225519,1.66118154124486,2.47757989349013,"201104"
161,-73.97769793,40.7580280435263,519961,1.63358405726583,2.24495650635336,"201104"
162,-73.97235594,40.7566876521888,466404,1.59390571264397,2.31356499944254,"201104"
163,-73.97756868,40.7644214057868,387338,1.64684332546768,2.26361020607325,"201104"
164,-73.98515639,40.7485746293567,334123,1.6622980160001,2.24667778033838,"201104"
166,-73.9617636,40.8094569611253,115817,1.6228273914883,3.15792258476735,"201104"
170,-73.9784916,40.74774579,463545,1.59037633886678,2.17533240569955,"201104"
186,-73.99243754,40.74849718,419371,1.59781434577021,2.25426631789036,"201104"
194,-73.9245963,40.7910007817113,2004,1.73602794411178,4.09072854291417,"201104"
202,-73.94995171,40.7618997499551,2830,1.69010600706714,3.32158657243816,"201104"
209,-74.00366456,40.70907274,26683,1.69456208072556,3.8320814750965,"201104"
211,-74.00153757,40.7238881100417,168378,1.67113874734229,2.51472484528858,"201104"
224,-73.97659767,40.7318206360168,48188,1.55011621150494,2.4264007636756,"201104"
229,-73.9651458,40.7567289416331,288317,1.56671996448354,2.24552256717433,"201104"
230,-73.98419649,40.7598176171918,505462,1.72213341457914,2.58861876857212,"201104"
231,-74.00787971,40.7177727362652,306311,1.61442455543549,2.97315444107459,"201104"
232,-73.98302456,40.71473251,31092,1.66830695998971,2.93570018011064,"201104"
233,-73.97044257,40.7499140779022,212112,1.58305989288678,2.3595799389002,"201104"
234,-73.99045782,40.740337441757,468221,1.60511596019828,2.12059540259835,"201104"
236,-73.9570117,40.78043643719,486182,1.58565722301525,2.09195040129005,"201104"
237,-73.96563454,40.7686151838115,548425,1.58027077540229,1.85565488444181,"201104"
238,-73.9730489,40.7917049344271,233517,1.58999558918623,2.42950311968722,"201104"
239,-73.97863195,40.7839614303138,342283,1.6325000073039,2.3156998740808,"201104"
243,-73.93283149,40.8571082833144,2318,1.72778257118205,4.73172131147541,"201104"
244,-73.94139911,40.8417087711198,11722,1.6026275379628,5.06996587613035,"201104"
246,-74.00401513,40.7533090659834,201490,1.64454315350638,2.38573755521366,"201104"
249,-74.00287496,40.7345760073318,332809,1.6185109176735,2.31738826173571,"201104"
261,-74.01302277,40.7091389406719,68026,1.67888748419722,3.91070076147355,"201104"
262,-73.94651036,40.7759324031499,167702,1.55818654518133,2.62963834659098,"201104"
263,-73.95100987,40.7787658554344,236911,1.57860124688174,2.64090679622305,"201104"
4,-73.97696826,40.72375214,60538,1.65416763024877,2.80673857742245,"201105"
12,-74.01556351,40.70294583,7507,1.8975622752098,4.26723724523778,"201105"
13,-74.01607915,40.7120381570745,113082,1.63817406837516,4.1091744928459,"201105"
24,-73.96547952,40.8019704938996,46196,1.63654861892805,2.9308554853234,"201105"
41,-73.951292,40.8043339497946,40243,1.6793479611361,3.17084039460279,"201105"
42,-73.94077167,40.8182578611192,11991,1.64773580185139,3.30515970311067,"201105"
43,-73.96555357,40.7824780997479,219763,1.72187310875807,2.22102883560927,"201105"
45,-73.9981515,40.7124593117795,34349,1.71020990421846,2.92709802323212,"201105"
48,-73.98984464,40.7622527553194,487312,1.6462348556982,2.50638845339331,"201105"
50,-73.99513522,40.7662377250419,170347,1.66034036408038,2.56812195107633,"201105"
68,-73.99991742,40.7484275550657,378970,1.64443623505818,2.37371623083621,"201105"
74,-73.93734561,40.8011694805865,45801,1.62454968232135,3.05278705705116,"201105"
75,-73.94575027,40.7900107514955,100606,1.60853229429656,2.77688398306264,"201105"
79,-73.98593746,40.7276201959095,520283,1.66669870051491,2.60526009883083,"201105"
87,-74.00749599,40.7068084516659,124260,1.63924835023338,4.32880412039272,"201105"
88,-74.01151503,40.7033579032362,51869,1.65746399583566,4.57881374231236,"201105"
90,-73.99697142,40.7422786290123,317596,1.60901585662288,2.18171094724115,"201105"
100,-73.9887866,40.7535127587257,266752,1.64735409668906,2.27709752879079,"201105"
103,-74.04528829,40.6898601036602,3,3.33333333333333,1.31,"201105"
104,-74.04077077,40.6987686736261,10,1.4,2.542,"201105"
105,-74.01907273,40.688784238613,482,1.93153526970954,3.43699170124481,"201105"
107,-73.98405213,40.736824057619,405543,1.60438967014595,2.26508165595264,"201105"
113,-73.99430477,40.732579073027,277812,1.60457791600075,2.21260827466056,"201105"
114,-73.99738026,40.7283403913723,230489,1.68830182785296,2.54117983938496,"201105"
116,-73.94852173,40.8270126549254,13063,1.63438720048993,4.11093623210595,"201105"
120,-73.9301822,40.8466677483027,172,1.90116279069767,3.7706976744186,"201105"
125,-74.00748582,40.72629041,106003,1.64200069809345,2.6981065630218,"201105"
127,-73.91930824,40.8660750007278,1133,1.85260370697264,4.86196822594881,"201105"
128,-73.92436982,40.8723788095736,166,1.76506024096386,3.56843373493976,"201105"
137,-73.97649472,40.7404389785964,199217,1.60354287033737,2.31057720977627,"201105"
140,-73.95473878,40.7654840878898,247364,1.56467392183179,2.5932584369593,"201105"
141,-73.95963474,40.7669482163832,356239,1.57784801776336,2.24632729712356,"201105"
142,-73.98153221,40.7736332930271,455578,1.64053575896992,2.26160894512027,"201105"
143,-73.98764555,40.775965228761,168379,1.59995011254373,2.34283651761799,"201105"
144,-73.99691854,40.7208888934453,212119,1.71089812793762,2.62849688146748,"201105"
148,-73.99089626,40.7189383593803,233643,1.70409128456663,2.96836271576722,"201105"
151,-73.96816833,40.7979619931,107532,1.62563701967786,2.68894198936131,"201105"
152,-73.95378224,40.8179751476294,14785,1.71531958065607,3.37189381129523,"201105"
153,-73.91037866,40.8759678022124,104,1.51923076923077,3.53038461538462,"201105"
158,-74.0089841,40.7350354006966,242839,1.67968901206149,2.5394242687542,"201105"
161,-73.97769793,40.7580280435263,526005,1.63971255026093,2.32266514576858,"201105"
162,-73.97235594,40.7566876521888,484364,1.60641377146113,2.377489450083,"201105"
163,-73.97756868,40.7644214057868,394765,1.65053892822312,2.34435408407534,"201105"
164,-73.98515639,40.7485746293567,349475,1.66686887474068,2.31067475498963,"201105"
166,-73.9617636,40.8094569611253,122128,1.69056236080178,3.25210705161797,"201105"
170,-73.9784916,40.74774579,490982,1.61153565711167,2.25232929109417,"201105"
186,-73.99243754,40.74849718,439987,1.60950209892565,2.30658980833525,"201105"
194,-73.9245963,40.7910007817113,2094,1.68958930276982,4.22344317096466,"201105"
202,-73.94995171,40.7618997499551,3144,1.7280534351145,3.41726463104326,"201105"
209,-74.00366456,40.70907274,30267,1.72098324908316,3.99762943139393,"201105"
211,-74.00153757,40.7238881100417,178411,1.69350544529205,2.57664398495608,"201105"
224,-73.97659767,40.7318206360168,48900,1.57897750511247,2.54524314928425,"201105"
229,-73.9651458,40.7567289416331,299502,1.58911793577338,2.30380317994538,"201105"
230,-73.98419649,40.7598176171918,521205,1.7175736994081,2.73183116048388,"201105"
231,-74.00787971,40.7177727362652,316934,1.63751127995103,3.04373295386421,"201105"
232,-73.98302456,40.71473251,33488,1.67409221213569,3.03029562828476,"201105"
233,-73.97044257,40.7499140779022,216657,1.59004786367392,2.45119733034243,"201105"
234,-73.99045782,40.740337441757,493320,1.62980621097868,2.17868020757318,"201105"
236,-73.9570117,40.78043643719,524773,1.59514685397305,2.1154599798389,"201105"
237,-73.96563454,40.7686151838115,584607,1.5892659513143,1.88447519444687,"201105"
238,-73.9730489,40.7917049344271,256590,1.61403406212245,2.43957356093379,"201105"
239,-73.97863195,40.7839614303138,371963,1.64607770127674,2.37988509609827,"201105"
243,-73.93283149,40.8571082833144,2738,1.67421475529584,4.87369612856099,"201105"
244,-73.94139911,40.8417087711198,14036,1.64811912225705,5.07319464234825,"201105"
246,-74.00401513,40.7533090659834,225737,1.66503940426248,2.43464965867359,"201105"
249,-74.00287496,40.7345760073318,349697,1.64738044650083,2.39400283674152,"201105"
261,-74.01302277,40.7091389406719,72620,1.69197190856513,4.0057232167447,"201105"
262,-73.94651036,40.7759324031499,174436,1.57020913114265,2.67410540255452,"201105"
